Date,GDD_CO,GDD_ID,GDD_IL,GDD_KS,GDD_MN,GDD_MT,GDD_ND,GDD_NE,GDD_OK,GDD_SD,GDD_TX,GDD_WA,WindSpeed_CO,WindSpeed_ID,WindSpeed_IL,WindSpeed_KS,WindSpeed_MN,WindSpeed_MT,WindSpeed_ND,WindSpeed_NE,WindSpeed_OK,WindSpeed_SD,WindSpeed_TX,WindSpeed_WA,DailyPrecipSimpleAnomaly90d_CO,DailyPrecipSimpleAnomaly90d_ID,DailyPrecipSimpleAnomaly90d_IL,DailyPrecipSimpleAnomaly90d_KS,DailyPrecipSimpleAnomaly90d_MN,DailyPrecipSimpleAnomaly90d_MT,DailyPrecipSimpleAnomaly90d_ND,DailyPrecipSimpleAnomaly90d_NE,DailyPrecipSimpleAnomaly90d_OK,DailyPrecipSimpleAnomaly90d_SD,DailyPrecipSimpleAnomaly90d_TX,DailyPrecipSimpleAnomaly90d_WA,HeatwaveIndex_CO,HeatwaveIndex_ID,HeatwaveIndex_IL,HeatwaveIndex_KS,HeatwaveIndex_MN,HeatwaveIndex_MT,HeatwaveIndex_ND,HeatwaveIndex_NE,HeatwaveIndex_OK,HeatwaveIndex_SD,HeatwaveIndex_TX,HeatwaveIndex_WA,DailyPrecipSimpleAnomaly30d_CO,DailyPrecipSimpleAnomaly30d_ID,DailyPrecipSimpleAnomaly30d_IL,DailyPrecipSimpleAnomaly30d_KS,DailyPrecipSimpleAnomaly30d_MN,DailyPrecipSimpleAnomaly30d_MT,DailyPrecipSimpleAnomaly30d_ND,DailyPrecipSimpleAnomaly30d_NE,DailyPrecipSimpleAnomaly30d_OK,DailyPrecipSimpleAnomaly30d_SD,DailyPrecipSimpleAnomaly30d_TX,DailyPrecipSimpleAnomaly30d_WA,EvapotranspirationRatio_CO,EvapotranspirationRatio_ID,EvapotranspirationRatio_IL,EvapotranspirationRatio_KS,EvapotranspirationRatio_MN,EvapotranspirationRatio_MT,EvapotranspirationRatio_ND,EvapotranspirationRatio_NE,EvapotranspirationRatio_OK,EvapotranspirationRatio_SD,EvapotranspirationRatio_TX,EvapotranspirationRatio_WA,SoilMoistureAnomaly_CO,SoilMoistureAnomaly_ID,SoilMoistureAnomaly_IL,SoilMoistureAnomaly_KS,SoilMoistureAnomaly_MN,SoilMoistureAnomaly_MT,SoilMoistureAnomaly_ND,SoilMoistureAnomaly_NE,SoilMoistureAnomaly_OK,SoilMoistureAnomaly_SD,SoilMoistureAnomaly_TX,SoilMoistureAnomaly_WA,DailyPrecipSimpleAnomaly365d_CO,DailyPrecipSimpleAnomaly365d_ID,DailyPrecipSimpleAnomaly365d_IL,DailyPrecipSimpleAnomaly365d_KS,DailyPrecipSimpleAnomaly365d_MN,DailyPrecipSimpleAnomaly365d_MT,DailyPrecipSimpleAnomaly365d_ND,DailyPrecipSimpleAnomaly365d_NE,DailyPrecipSimpleAnomaly365d_OK,DailyPrecipSimpleAnomaly365d_SD,DailyPrecipSimpleAnomaly365d_TX,DailyPrecipSimpleAnomaly365d_WA,dayofyear_CO,dayofyear_ID,dayofyear_IL,dayofyear_KS,dayofyear_MN,dayofyear_MT,dayofyear_ND,dayofyear_NE,dayofyear_OK,dayofyear_SD,dayofyear_TX,dayofyear_WA,GPR,CL=F,CORN,DBA,DX-Y.NYB,GC=F,HG=F,IAK,KC=F,NG=F,SI=F,SPY,TRV,VIX,ZC=F,ZS=F,ZW=F,^TNX,US_Ag_Exports_Monthly,US_Ag_Imports_Monthly,US_Ag_Trade_Balance_Monthly,DAP_USD_mt,TSP_USD_mt,Urea_USD_mt,Crude_Oil_WTI_USD_bbl,CPIAUCSL,PPIACO,UNRATE,GDPC1,FEDFUNDS,DGS10,M2SL,Target_Return_CORN,Target_Direction
2012-04-09,3.617151,0.8815636,21.77982,21.932064,1.0486623,1.2590725,2.8363953,10.008789,43.497746,7.414748,67.91207,0.82255256,2.4286735,1.7580664,3.003239,2.701246,3.5421178,2.9177482,5.0796733,4.0607996,2.121616,4.694885,2.588409,1.5932853,0.017081637,-0.043900013,-0.010284939,0.11801754,-0.07378078,-0.006803203,-0.04098967,-0.027004868,0.06359758,-0.066471286,-0.018598944,-0.10175879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014315135,-0.04369202,0.01063015,0.07125198,-0.09320973,0.00011356761,-0.050024748,-0.045611672,0.047000073,-0.080225706,-0.0048260055,-0.10215946,0.2934297,0.30820397,0.43363816,0.4002791,0.34935772,0.3407645,0.44460225,0.3857197,0.39339292,0.55873185,0.53613806,0.3585307,0.27547094,-0.045694556,-1.1444389,1.2394207,-1.0256575,-0.5594635,-0.7371579,-1.1688315,0.5845083,-1.4562056,0.37280247,0.13768606,0.017327042,-0.011571788,-0.0045277285,0.14037366,-0.04283544,0.011278336,-0.024517616,-0.002509107,0.08370976,-0.030805686,-0.007161627,-0.038815152,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,96.01668548583984,102.45999908447266,39.40999984741211,24.885425090789795,79.7300033569336,1638.3250122070312,3.802125036716461,24.99970006942749,182.78750228881836,2.1070001125335693,31.876999855041504,109.37364959716797,43.7128324508667,,649.0,1431.0,643.0,2.0369999408721924,11845960281000,9231039135000.0,2614921146000.0,478.0,441.25,494.375,103.283,229.187,203.7,8.2,17444.525,0.14,2.03,9899.8,-0.75547530591068,0.0
2012-04-16,7.229573,2.8080986,22.305635,30.74752,4.3306923,1.8342487,1.0714458,9.547188,55.571903,4.814453,77.0618,2.9345224,2.7405732,1.9664793,3.8426814,4.222332,3.3376892,2.8797004,3.6391377,4.43117,3.8738859,4.413257,4.2087483,1.6382698,0.044510525,-0.03998914,0.011339932,0.11637555,0.13630714,-0.020565627,0.06350743,0.16990139,0.12628855,0.19614868,0.025930675,-0.08167202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032356586,-0.03382759,0.024186876,0.09063407,0.14214359,-0.016571032,0.049905088,0.14920512,0.12840013,0.16243848,0.05490595,-0.07989969,0.39237794,0.4397744,0.37480554,0.46126977,0.25071147,0.42007092,0.33876285,0.2651496,0.523398,0.27315775,0.5094673,0.36850226,0.24485764,0.021952676,-1.0130848,1.4881637,-0.7411971,-0.14397454,-0.381661,-0.09257974,1.1372837,-0.46051374,0.22024329,0.19007692,0.045153815,-0.0049832677,0.011309922,0.14091648,0.19271407,0.005150497,0.086149156,0.20683263,0.15022287,0.23608884,0.03883485,-0.029368997,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,96.01668548583984,102.93000030517578,37.540000915527344,24.576834869384765,79.55000305175781,1661.1599853515625,3.6490999698638915,24.519084548950197,179.1199951171875,2.0160000324249268,31.687999725341797,108.44780731201172,43.41760940551758,,623.25,1420.0,616.25,1.9739999771118164,11845960281000,9231039135000.0,2614921146000.0,478.0,441.25,494.375,103.283,229.187,203.7,8.2,17444.525,0.14,2.03,9899.8,-4.74498588968546,0.0
2012-04-23,13.069178,12.227553,15.147242,30.98695,1.2339224,8.622963,3.8163311,14.950739,43.984085,6.894033,68.57694,11.229677,1.708552,1.5701514,2.7121537,2.8540814,2.080435,2.1989074,2.6379495,2.8838372,2.7333188,2.7462769,2.9999664,1.4197577,-0.009035125,-0.029697517,-0.05386257,-0.08857977,0.014674162,-0.0175421,-0.008064558,-0.03793874,-0.11490197,0.0020993352,-0.057027604,-0.029461468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021692494,-0.015761904,-0.09279512,-0.10863959,-0.0017860404,-0.021549936,-0.037366975,-0.07569577,-0.10767942,-0.06367712,-0.017867733,-0.005224164,0.38193524,0.67830354,0.6432536,0.9435007,0.40421453,0.61597997,0.38393673,0.7457744,1.0749192,0.49568716,0.89299345,0.53067476,-0.2332108,0.17552006,-0.56522524,0.17266859,0.4923813,-0.31100556,0.0796846,-0.0408346,-0.05954627,0.280792,-0.21079545,0.6191742,-0.011488033,0.004039076,-0.054959517,-0.062091094,0.07135152,0.014054052,0.014948034,0.0031844112,-0.07841093,0.040421505,-0.04330447,0.013910556,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,96.01668548583984,103.11000061035156,38.130001068115234,24.27581329345703,79.41999816894531,1640.7400146484374,3.643499994277954,24.693567276000977,174.9499969482422,2.006999969482422,31.416600036621094,108.24207305908203,45.57437973022461,,622.5,1437.25,625.0,1.9329999685287476,11845960281000,9231039135000.0,2614921146000.0,478.0,441.25,494.375,103.283,229.187,203.7,8.2,17444.525,0.14,2.03,9899.8,1.5716572674452367,1.0
2012-04-30,22.862312,8.960753,29.639698,63.06459,7.537878,15.153037,11.37801,38.83622,84.51422,25.701633,101.93826,9.208051,2.354719,1.8859177,2.8726833,2.8384705,3.118408,3.4626586,4.5246234,3.2875881,3.1906044,4.0506454,4.331342,2.1606338,0.032752432,0.043158036,0.1294162,0.052412696,-0.07864887,0.061738025,0.0601628,0.050206322,0.015203693,0.08664634,-0.06590279,0.07031695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01671866,0.06747472,0.058039997,0.052738402,-0.11672718,0.06869901,0.03485148,0.017204108,0.03815126,0.014661908,-0.073508345,0.096565604,0.5857804,0.384909,0.32721204,0.38874564,0.618022,0.40174842,0.7613415,0.581462,0.4315165,0.62920845,0.56237876,0.23780775,-0.53963333,0.123489134,-0.6687779,-0.4819749,-0.42905807,-0.21993718,-0.122568674,-0.3505122,-1.2966502,-0.18085225,-0.9123494,1.038558,0.03158858,0.08117477,0.121350504,0.07577052,-0.021468705,0.10094618,0.09162202,0.09239001,0.050787866,0.12890212,-0.058642745,0.10991478,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,96.01668548583984,104.87000274658203,38.88999938964844,24.233064270019533,78.79000091552734,1654.2800048828126,3.7586999416351317,25.13999786376953,177.21999816894532,2.2850000858306885,30.91999969482422,110.67930603027344,47.569244384765625,,660.25,1503.0,647.75,1.9149999618530273,11845960281000,9231039135000.0,2614921146000.0,478.0,441.25,494.375,103.283,229.187,203.7,8.2,17444.525,0.14,2.03,9899.8,1.9931767643424525,1.0
2012-05-07,27.330618,0.70659214,79.050415,84.44677,27.779896,3.0285428,15.914054,58.361893,101.81114,37.626,109.76916,2.0172668,2.2094765,1.8668529,2.581509,3.7410767,2.8957214,2.8929596,3.577999,3.278225,4.247111,3.3821003,3.9818134,1.8785084,0.00241389,-0.009563734,0.23673943,-0.017399678,0.106238954,0.005553961,0.04052421,0.03634881,-0.06269977,0.073526986,-0.040712006,0.008677595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006608512,0.016793078,0.18512376,0.02031112,0.13717537,0.021482097,0.04977709,0.051267844,-0.019043952,0.07238661,-0.05701575,0.03685665,0.47222504,0.4443449,0.33741042,0.5239688,0.34161967,0.51724,0.5272406,0.58873165,0.79613996,0.4861971,0.6147655,0.43610495,-1.0186878,-0.06847101,0.63285,-0.02185245,0.50997466,0.26122943,0.51369804,-0.14223823,-0.68805826,0.4958415,-0.8113118,1.0302335,0.0018536405,0.012170479,0.22798064,0.007052942,0.17547622,0.042564254,0.08248369,0.08425164,-0.03840049,0.123048134,-0.039153118,0.016453102,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,78.17115783691406,97.94000244140625,37.5,24.083445358276368,79.5999984741211,1646.519970703125,3.7720999717712402,24.959228134155275,177.22000122070312,2.3359999656677246,30.37599983215332,108.48735046386719,48.00445709228516,,665.0,1463.5,606.25,1.8769999742507935,11845960281000,9231039135000.0,2614921146000.0,490.5,485.0,513.125,94.68181818182,228.713,201.9,8.2,17444.525,0.16,1.98,9943.0,-3.5741820814181424,0.0
2012-05-14,14.500331,13.047489,46.43369,50.616837,26.455196,16.697083,24.84956,32.16558,60.323685,27.6782,66.46116,19.5944,1.4498361,1.3737057,2.1370833,2.2546685,2.6879895,2.2732182,3.64699,2.8621542,2.2174711,3.0601258,2.5752873,1.6103811,0.023517635,-0.080289885,-0.06617554,-0.07308733,-0.12578352,-0.08023095,-0.08787821,-0.08701755,-0.007899516,-0.09928582,0.22421451,-0.1347722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011448784,-0.067206815,-0.110000335,-0.04734551,-0.13411465,-0.081645034,-0.08391743,-0.09246538,0.01683773,-0.095534325,0.2009755,-0.10761458,0.51442564,0.72843945,0.47340912,0.78200334,0.54849887,0.6001222,1.0410562,0.5723685,0.74333274,0.97086793,0.37505323,0.7453315,-0.83105195,-0.5542069,-0.3557718,-0.91594976,-0.05309866,-0.6491582,-0.042608853,-0.9408621,-0.46599236,-0.45808807,0.878191,0.22446866,0.02237709,-0.06605999,-0.07535093,-0.056616805,-0.0436776,-0.045475032,-0.04087093,-0.03807153,0.005083469,-0.040904768,0.21707807,-0.1344105,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,78.17115783691406,94.77999877929688,35.529998779296875,23.661302947998045,80.5999984741211,1587.3999755859375,3.6503999710083006,24.471926879882812,176.54999694824218,2.430999994277954,28.984799957275392,106.12138366699219,47.8366081237793,,608.0,1390.0,597.75,1.7879999876022339,11845960281000,9231039135000.0,2614921146000.0,490.5,485.0,513.125,94.68181818182,228.713,201.9,8.2,17444.525,0.16,1.98,9943.0,-5.253336588541668,0.0
2012-05-21,34.102516,26.061386,74.05589,84.79141,48.370953,32.33308,44.518692,68.042274,90.11183,60.827927,90.02327,23.302471,2.2093964,1.5884567,2.8143392,3.6591232,3.2071464,1.9249938,3.4037576,4.302076,2.7808018,3.8675904,2.943659,1.7881027,-0.008916783,-0.059386007,-0.06933072,-0.064390376,-0.01338618,-0.040267814,-0.02861017,-0.008052901,-0.06426109,-0.067744866,-0.023763375,-0.047285683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013133711,-0.047682997,-0.074580275,-0.02699326,-0.049079247,-0.048527617,-0.02242571,-0.019330485,-0.04586264,-0.04930276,-0.051439762,-0.0046234387,0.6138291,0.927997,0.6145433,0.8107821,0.5879556,0.6275462,0.6829107,0.6981932,0.74776125,0.8928031,0.6662019,0.4998426,-1.0932914,-1.0244235,-2.1167948,-1.6448939,-0.9223506,-1.1830765,-0.77152544,-1.6054667,-1.2871778,-1.4566344,0.047927123,-0.5235766,-0.011113374,-0.054299187,-0.08236177,-0.055916555,0.06667419,-0.007199385,0.01389376,0.03870121,-0.05588645,-0.0072967396,-0.033103146,-0.069448605,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,78.17115783691406,92.56999969482422,37.4900016784668,23.987261962890624,81.08000183105469,1569.5,3.4920000076293944,23.358996200561524,177.18999633789062,2.6089999675750732,28.043600463867186,104.4280014038086,46.83993072509766,,633.0,1412.5,704.0,1.7350000143051147,11845960281000,9231039135000.0,2614921146000.0,490.5,485.0,513.125,94.68181818182,228.713,201.9,8.2,17444.525,0.16,1.98,9943.0,5.516473308498959,1.0
2012-05-28,37.909943,4.6514626,101.55101,106.415535,45.315872,6.853923,23.48049,67.770035,115.16947,45.341953,121.48151,12.0222435,3.1939092,2.2943347,3.121019,4.7598987,3.3587768,3.5022027,3.8929808,4.1961827,4.485163,3.6324174,4.788834,2.4989371,-0.0019992958,0.10150017,-0.06783093,-0.037864417,0.2954966,0.16147771,0.066344865,0.11034109,-0.072269216,0.04613695,-0.059256274,-0.0019885728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005670709,0.08702099,-0.03164434,-0.0052411845,0.30308357,0.14042492,0.083485,0.11278622,-0.09405209,0.084429994,-0.07033236,0.0031271938,0.75506264,0.45752248,1.0079454,0.7365286,0.4339841,0.37817344,0.47795597,0.48601326,0.7950615,0.53992313,0.7072681,0.61493564,-1.1588763,-0.47574934,-2.2708156,-1.9666835,0.68032235,-0.52908695,-0.20967197,-1.0390757,-1.9397975,-0.5496162,-1.0348741,0.23518278,0.0033149975,0.10293768,-0.08206887,-0.03810476,0.3852258,0.19190249,0.11820944,0.15746202,-0.068642005,0.10925335,-0.065419875,-0.028969754,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,78.17115783691406,90.86000061035156,36.41999816894531,23.48273992538452,82.4000015258789,1562.6250305175781,3.440624952316284,23.237165927886963,169.02499771118164,2.568000078201294,28.046250343322754,104.53085327148438,46.73928737640381,,578.5,1382.0,680.0,1.7450000047683716,11845960281000,9231039135000.0,2614921146000.0,490.5,485.0,513.125,94.68181818182,228.713,201.9,8.2,17444.525,0.16,1.98,9943.0,-2.8541036586191004,0.0
2012-06-04,49.325592,33.412453,61.570053,80.65004,31.29013,25.218775,32.519585,55.818214,94.45862,41.02281,121.209625,23.633522,1.5425756,1.5681244,2.5775437,2.6554828,2.0065157,2.2012205,2.3401496,2.5276012,2.1658714,2.5570843,3.56193,1.8116499,-0.027475866,-0.019142274,0.051195163,0.024042726,-0.12968078,-0.020621909,-0.038350604,-0.011315687,0.166891,-0.028693007,-0.03532347,-0.006765551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056891195,-0.04905937,0.082685225,0.021857081,-0.15976076,-0.06326793,-0.05543364,-0.039942827,0.1283641,-0.028088821,-0.012725485,-0.024380045,0.7162172,0.57867277,0.7655374,0.7599885,0.9658785,0.7045823,0.7831851,0.6921741,0.6699169,0.8816929,0.54470414,0.482188,-1.3877592,-0.08300885,-1.3223629,-1.3616341,0.20976117,0.3902702,0.12130875,-0.9470925,-0.37172207,-0.19446543,-0.9336734,0.17633276,-0.019221975,-0.020076066,0.03659173,0.014429493,-0.05143542,0.008708657,0.008038801,0.021167587,0.15989788,0.017584292,-0.034106445,-0.038515653,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,77.82243347167969,83.9800033569336,36.34000015258789,23.189288330078124,82.55000305175781,1581.4599853515624,3.365299940109253,22.885840606689452,161.27999572753907,2.4149999618530273,27.991799926757814,101.3656997680664,45.78233413696289,,568.0,1340.0,627.75,1.5269999504089355,11845960281000,9231039135000.0,2614921146000.0,501.625,485.0,456.875,82.35952380952,228.524,199.8,8.2,17444.525,0.16,1.47,10013.0,-0.21965409220046084,0.0
2012-06-11,56.29716,6.039307,87.91148,102.96054,77.405045,29.71011,66.2539,94.05612,102.362045,86.11389,120.52809,7.7176256,3.096956,2.0801218,2.5821145,4.001704,3.1824346,3.4476256,4.0435896,4.734895,2.785213,4.571023,3.0581322,2.2798762,-0.03267131,0.09641088,-0.050958488,-0.0062526977,-0.05468871,0.08018067,0.061272774,-0.022810576,0.065911666,0.0008771739,0.019191915,0.120429434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023837008,0.070777416,-0.032968275,-0.028963897,-0.11497543,0.040361803,0.023625212,-0.04768866,0.02227995,-0.022572262,0.039259974,0.10053668,0.5339404,0.4824703,0.47927484,0.47213903,0.6745909,0.5680803,0.8252862,0.48673385,0.49633375,0.7012026,0.5538004,0.53308314,-1.0632752,0.34454504,-1.5495033,-1.2635748,-0.39642066,0.29280117,0.018726928,-1.0414883,0.11931103,-0.5367486,-0.35045075,1.5758879,-0.02350335,0.087512635,-0.069627576,-0.016819024,0.014837467,0.1074812,0.10475558,0.005499169,0.05754227,0.039307494,0.02152278,0.0717301,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,77.82243347167969,82.69999694824219,36.77000045776367,23.435092544555665,82.51000213623047,1604.039990234375,3.3330999851226806,23.13577995300293,155.88999938964844,2.2179999351501465,28.69039993286133,103.9848861694336,46.03705978393555,,592.0,1424.75,630.5,1.600000023841858,11845960281000,9231039135000.0,2614921146000.0,501.625,485.0,456.875,82.35952380952,228.524,199.8,8.2,17444.525,0.16,1.47,10013.0,1.1832699597420282,1.0
2012-06-18,69.20097,34.410244,102.047386,111.19272,62.2766,35.521957,57.191345,96.808,112.69093,82.80583,124.29257,28.541603,2.2225811,2.01129,3.254357,4.1460505,2.7987652,2.7241101,3.229572,3.6428626,3.6316402,2.9130552,4.0395756,2.3898528,-0.033932354,-0.006555331,-0.011855577,0.09678357,0.021733731,-0.013257111,0.011054459,0.03552958,0.018232152,0.01992571,0.002118441,0.0038797301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016608776,-0.022420233,0.0054474375,0.07368424,0.029108156,-0.022686426,-0.0033363232,0.03995421,-0.010756546,0.0009722582,0.02489689,-0.04111007,0.5337074,0.6996513,0.68141377,0.66856176,0.77165884,0.83851236,0.79852563,0.5333765,0.7454267,0.67553043,0.65084904,0.46741125,-1.0409278,-0.13148175,-1.6615791,-0.31463954,-0.013229405,-0.019988004,0.075691216,-0.5886766,-0.016263485,-0.5779133,0.006491713,0.574298,-0.025470976,-0.02663531,-0.03938065,0.0787533,0.09355163,0.004242089,0.046057798,0.054417185,0.006169234,0.0465434,0.0066022794,-0.06287188,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,77.82243347167969,83.2699966430664,37.04999923706055,23.313971328735352,81.94000244140625,1620.37998046875,3.3618000030517576,23.310265731811523,151.1,2.634999990463257,28.73559989929199,106.90192413330078,46.87521743774414,,599.5,1384.25,630.25,1.5839999914169312,11845960281000,9231039135000.0,2614921146000.0,501.625,485.0,456.875,82.35952380952,228.524,199.8,8.2,17444.525,0.16,1.47,10013.0,0.7614870160757903,1.0
2012-06-25,87.20401,47.550323,113.047905,125.70917,65.99293,51.694546,57.291855,105.28639,127.350784,86.414635,130.89001,32.17048,2.7406194,1.6548846,2.8282907,4.548573,2.472369,3.3067875,3.7009468,4.4924383,3.4062982,4.4097877,3.6364844,1.4612808,-0.046246506,-0.027904334,-0.019227853,0.0055524046,0.16619274,-0.01156986,0.044904888,-0.0024151632,-0.037407923,0.08487191,-0.055437624,0.022931758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027442181,-0.029119438,-0.001961246,-0.014193201,0.13787267,-0.0127501255,0.01741896,0.0017803939,-0.025164094,0.061537962,-0.03211298,-0.0039442563,0.7504581,0.7442173,1.089756,0.6092973,0.7391968,0.6741667,0.6022519,0.6439845,0.79790986,0.6984715,0.62673575,0.68063897,-1.1885397,-0.3981366,-1.5314788,-0.64836705,0.45044994,-0.45116374,-0.029230949,-0.71346486,-0.55578446,-0.40503433,-0.5398477,0.6746014,-0.035948098,-0.056111787,-0.0603504,-0.015622211,0.22893927,0.00030529007,0.07846196,0.01146841,-0.05112469,0.10728041,-0.053724855,-0.06327291,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,77.82243347167969,79.20999908447266,40.209999084472656,23.812704467773436,82.45999908447266,1591.0,3.3465999603271483,23.40780601501465,155.78999938964844,2.694000005722046,27.550599670410158,104.45210266113281,47.20299453735352,,631.0,1482.5,724.25,1.6080000400543213,11845960281000,9231039135000.0,2614921146000.0,501.625,485.0,456.875,82.35952380952,228.524,199.8,8.2,17444.525,0.16,1.47,10013.0,8.529014608591968,1.0
2012-07-02,97.802505,55.302116,127.47931,152.3207,97.35584,70.41699,97.33035,132.01317,147.26581,116.754745,139.82916,36.63113,2.219328,1.5092449,2.0009015,4.3353252,2.3854988,2.1908655,2.7432232,3.3335378,3.5173805,3.0729537,3.675433,1.719298,-0.02382341,-0.0037691954,-0.028194675,-0.029171232,-0.07759212,-0.032316335,-0.07598167,-0.04059482,-0.045132708,-0.018705895,-0.017393112,0.014297055,0.003928571428571429,0.0,0.0,0.28080622995877236,0.0,0.0,0.0,0.0,0.013736263736263736,0.0,0.07031726662599146,0.0,-0.038587876,0.011029288,-0.010093327,-0.044142067,-0.09242652,-0.010775679,-0.07971956,-0.03131311,-0.025264133,-0.025428493,-0.035285242,0.014158396,0.76815504,0.7731708,0.9991379,1.3014971,0.81092393,0.9430128,1.248696,1.0701286,0.84650207,1.0695785,0.5723843,0.5638558,-1.0055653,-0.15529576,-2.1177115,-1.1897984,-0.91117555,-0.4785845,-1.0690825,-1.2015905,-0.97724694,-0.78343266,-0.7232638,1.7821997,-0.01608031,-0.030978218,-0.06703299,-0.05077744,-0.011933888,-0.019581456,-0.034167577,-0.027307231,-0.06511034,0.005753337,-0.035055786,-0.07018959,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,82.80802154541016,83.75,43.529998779296875,24.85647964477539,81.87000274658203,1580.37998046875,3.388599967956543,23.521277618408202,167.46000061035156,2.8239998817443848,27.054600143432616,108.58023071289062,47.2344253540039,,692.5,1532.25,754.5,1.5800000429153442,11845960281000,9231039135000.0,2614921146000.0,436.875,485.0,307.5,87.90142857143,228.59,200.1,8.2,17469.65,0.16,1.47,10065.7,8.256652003024435,1.0
2012-07-09,72.71913,74.315735,140.54585,139.38855,102.06828,77.24485,89.955185,119.87191,141.32964,108.58457,130.2673,60.68742,1.7560323,1.2487508,1.8380755,3.7670448,2.0957835,2.268133,2.2611163,3.5101407,2.7610517,2.681454,3.3689141,1.3316611,0.16268936,-0.02485679,-0.022603637,0.020204917,0.00030407947,-0.020807955,0.0877728,0.014695232,-0.015252136,-0.018319005,0.0021527356,-0.021040708,0.003928571428571429,0.0,0.0,0.28080622995877236,0.0,0.0,0.0,0.0,0.013736263736263736,0.0,0.03279438682123246,0.0,0.13950835,-0.01822753,0.008872961,0.035272006,0.031399366,-0.0008828592,0.11014231,0.039170768,0.018523868,-0.0014019569,-0.018383803,-0.023052914,0.42092687,0.82982415,1.0235206,0.71180946,0.82614756,0.7565838,0.9984665,0.7904431,0.66906106,0.7048268,0.4815014,1.0218135,-0.042326503,-0.05853954,-2.1995578,-1.1290447,-0.2521517,-0.52403796,-0.21518557,-1.1060029,-1.0505388,-0.88828045,-0.45633668,1.1454352,0.17021535,-0.052981198,-0.057925493,0.00012491856,0.05791736,-0.0103813335,0.12692328,0.022835268,-0.032093156,0.005356762,-0.01441624,-0.10709115,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,82.80802154541016,85.98999786376953,47.599998474121094,26.01425266265869,83.16000366210938,1599.3000183105469,3.463249981403351,23.934967041015625,179.25,2.882999897003174,27.545249938964844,107.63368225097656,47.59886932373047,,775.25,1665.0,810.75,1.5130000114440918,11845960281000,9231039135000.0,2614921146000.0,436.875,485.0,307.5,87.90142857143,228.59,200.1,8.2,17469.65,0.16,1.47,10065.7,9.349873211482684,1.0
